mAP_0.5:0.95_voc,mAP_0.5_voc,precision_voc,recall_voc,mAP_0.5:0.95_sku,mAP_0.5_sku,precision_sku,recall_sku,mAP_0.5:0.95_wider,mAP_0.5_wider,precision_wider,recall_wider,mAP_0.5:0.95_coco,mAP_0.5_coco,precision_coco,recall_coco,nano_gpu_latency,openvino_latency,vim3_latency,raspi4_tflite_latency,orange_pi_latency,a40_trt_latency,pi5_ort_latency,pi4_ort_latency,model_name,model_family
0.50041,0.70586,0.76104,0.63384,0.35519,0.65505,0.76885,0.55376,0.14934,0.28858,0.67032,0.24103,0.2061553549286625,0.3064254984972951,0.5377039406164531,0.2889145246214861,41.5383958816528,6.0847727457681,15.4776666666666,176.6,7.656199999999901,1.6731166839599,47.3011422157287,135.0408645470936,yolo6s-d33w5_160,YOLOv6
0.54796,0.75021,0.78199,0.68282,0.41715,0.73805,0.81144,0.6557,0.17723,0.33964,0.70727,0.28671,0.2460860150801453,0.3581937328358634,0.559857728744643,0.3396964570899659,48.8576094309488,7.4423710505167,16.4253333333333,238.8133333333333,9.6269366666666,1.7032289505004,53.3746075630187,183.8187428315479,yolo6s-d33w5_192,YOLOv6
0.57893,0.77975,0.814,0.70381,0.41997,0.77765,0.8341,0.69837,0.20519,0.38784,0.73338,0.32804,0.2809082041978852,0.4037954857117317,0.5984542322498785,0.3735295454675819,54.6223759651183,9.4446273644764,19.2099999999999,347.0633333333333,12.1952433333333,1.7594504356384,76.404550075531,244.85949079195652,yolo6s-d33w5_224,YOLOv6
0.6031,0.79986,0.81345,0.7331,0.49359,0.82549,0.86244,0.75128,0.22873,0.43022,0.75186,0.36672,0.309084466785204,0.4436062334531086,0.6254823716387017,0.4086087576029079,57.9819905757903,11.6112522284189,20.578,340.89,14.5314933333333,1.7684721946716,76.9610786437988,300.02665877342224,yolo6s-d33w5_256,YOLOv6
0.62288,0.81894,0.79997,0.76272,0.51827,0.84922,0.87723,0.77889,0.25171,0.46869,0.77089,0.39962,0.3322626350784822,0.472563578724417,0.6461501344057143,0.4317588515106406,87.14512348175039,13.7363684177398,35.6706666666666,441.3533333333333,18.5964966666666,1.8562841415405,103.766850233078,377.2254912058512,yolo6s-d33w5_288,YOLOv6
0.63867,0.83193,0.82718,0.76069,0.53662,0.86609,0.88485,0.79964,0.27458,0.50734,0.78001,0.4354,0.3515033429579066,0.4958267550827562,0.6477703753888528,0.4571806349868283,95.4306614398955,16.596799691518097,38.258,530.8433333333334,23.1758366666666,1.9084095954895,127.4381566047668,470.2776141961415,yolo6s-d33w5_320,YOLOv6
0.64884,0.83932,0.81866,0.77806,0.54824,0.87825,0.89481,0.81273,0.29078,0.53692,0.79601,0.46227,0.3677306594159635,0.5151201586969627,0.6407928997202113,0.4781072205668785,104.0546000003814,19.5039049784341,45.0323333333333,644.93,27.615033333333297,2.0595145225524,152.5809824466705,578.4093832969666,yolo6s-d33w5_352,YOLOv6
0.65913,0.84656,0.83301,0.7803,0.55748,0.88534,0.89955,0.8225,0.3087,0.56826,0.81152,0.49059,0.3812275070674116,0.5332630599315319,0.6658201436856086,0.4907880852753372,115.6556570529937,22.3686369260151,52.1973333333333,766.0300000000001,32.0701,2.0141506195068,179.1932046413421,644.3447613716125,yolo6s-d33w5_384,YOLOv6
0.66736,0.85461,0.8393,0.78704,0.5687,0.89475,0.90546,0.83169,0.3245,0.59259,0.81903,0.51153,0.3948294526530745,0.5486151003105199,0.6613887288498164,0.5066354895893068,143.28781366348258,25.9910464286803,52.567,897.14,38.1267333333333,2.2464060783386004,222.4511337280273,797.6510306199391,yolo6s-d33w5_416,YOLOv6
0.67284,0.85588,0.83673,0.79412,0.55408,0.89523,0.90439,0.83505,0.33768,0.61664,0.82633,0.53467,0.4053628808347098,0.5614323376169275,0.6677019622514709,0.5171829882715178,151.56916220982862,29.2521039644876,57.864,1047.86,44.73468,2.3117899894714,256.6530072689056,912.4825123945873,yolo6s-d33w5_448,YOLOv6
0.675,0.86114,0.82326,0.80235,0.57845,0.90342,0.90787,0.84659,0.34934,0.6393,0.83237,0.55508,0.4152221405026913,0.5743412825427351,0.6850742807522352,0.5221272992519609,166.5876082579294,32.9245233535766,62.3576666666666,1199.95,50.875409999999896,2.4228835105895,307.2965788841247,1066.509780883789,yolo6s-d33w5_480,YOLOv6
0.53481,0.73472,0.77135,0.66572,0.38501,0.68969,0.79407,0.58413,0.16059,0.30558,0.68667,0.24998,0.2368777685154115,0.3486104819390618,0.5557401807109837,0.32943230411008,78.0488737424214,12.3029351234436,25.1083333333333,445.3299999999999,17.265883333333303,2.2791028022766,93.4043002128601,276.0566993554432,yolo6s-d33w75_160,YOLOv6
0.57815,0.77696,0.79706,0.71494,0.442,0.76079,0.83097,0.67174,0.19223,0.36056,0.72854,0.29706,0.2781780124690232,0.3992595143840933,0.6081092648105322,0.3715667037710044,92.54550059636428,15.3717772165933,27.3833333333333,606.2833333333334,21.8220066666666,2.2541332244873,113.0627334117889,373.9078017075856,yolo6s-d33w75_192,YOLOv6
0.60515,0.79864,0.81203,0.72109,0.44063,0.79938,0.84639,0.71907,0.21952,0.40693,0.74808,0.3404,0.3090178089863562,0.4420104204570796,0.6368968498558448,0.4068563050688983,103.8834623495736,19.7418765226999,33.8546666666666,849.8433333333332,29.1188966666666,2.3556423187255,153.3843314647674,512.2786180178324,yolo6s-d33w75_224,YOLOv6
0.6328,0.82287,0.82307,0.75324,0.51515,0.84364,0.87649,0.76642,0.24496,0.4525,0.76029,0.38203,0.3349480911921126,0.4760573529113071,0.6505557009580284,0.4399627810004963,108.3827253182728,24.2910230159759,35.1683333333333,834.9766666666666,36.1790533333333,2.4268651008605,170.3883743286132,628.8465595245361,yolo6s-d33w75_256,YOLOv6
0.6477,0.83664,0.82755,0.76624,0.53494,0.86349,0.88648,0.79504,0.26691,0.48817,0.77795,0.41389,0.3581350810391182,0.5035604256747286,0.6684680349628733,0.4577534329667204,164.7353347142537,28.8014249006906,67.9253333333333,1110.5866666666666,44.6731766666666,2.720832824707,237.6155138015747,819.5005087057749,yolo6s-d33w75_288,YOLOv6
0.66339,0.84985,0.83459,0.77917,0.55123,0.87743,0.89598,0.81001,0.29034,0.5294,0.80111,0.45038,0.3789733871390713,0.5291106312940685,0.673270679242846,0.4845848138694357,195.4527739683786,34.919022321701,68.6723333333333,1357.9466666666667,57.8219633333333,2.7678871154785,263.71373414993286,990.3123438358308,yolo6s-d33w75_320,YOLOv6
0.67172,0.859,0.84065,0.79536,0.56162,0.88719,0.90059,0.82522,0.30677,0.55824,0.81396,0.47529,0.3945953897345646,0.5502487020474253,0.6888639301098778,0.5050686365432226,213.4861544768015,40.7184314727782,82.1966666666666,1640.1733333333332,66.5282233333332,2.8735733032226003,317.19542384147644,1187.2867985566456,yolo6s-d33w75_352,YOLOv6
0.68006,0.86096,0.83693,0.80129,0.56955,0.89425,0.90199,0.83338,0.32442,0.58948,0.81699,0.50684,0.4108052280912309,0.5685032281869177,0.6880345822857739,0.5175132614085347,251.22353951136265,46.7214612166086,87.1813333333333,1932.0366666666664,78.12679,2.9397082328796,374.4628238677978,1363.5618499914806,yolo6s-d33w75_384,YOLOv6
0.68591,0.86419,0.83345,0.80639,0.57762,0.90139,0.9105,0.84359,0.3396,0.61284,0.82927,0.52691,0.4234398198788398,0.5832271529713736,0.6944104586056999,0.5313043135821084,306.12872680028266,54.6828520298003,95.6853333333333,2321.003333333333,91.9633133333333,3.2304763793945,461.4693069458008,1678.2456223169963,yolo6s-d33w75_416,YOLOv6
0.69259,0.86943,0.83706,0.8105,0.56262,0.90138,0.91046,0.84367,0.35282,0.63804,0.83643,0.54969,0.4317466102887938,0.5940260886042757,0.6913033077126947,0.5428398621965093,320.438452164332,62.5355045000711,101.936,2646.203333333333,91.2687133333332,3.5114312171936,535.8406174182892,1950.5681169033048,yolo6s-d33w75_448,YOLOv6
0.69578,0.87093,0.84492,0.80896,0.58751,0.90961,0.91263,0.85484,0.36488,0.65914,0.8401,0.57336,0.4440167316296498,0.6081487867339297,0.7097079470633996,0.5535320343257223,350.5040268103281,81.165698369344,110.4846666666666,3052.526666666666,101.82017,3.7036538124084,647.1992337703705,2259.65719183286,yolo6s-d33w75_480,YOLOv6
0.43111,0.62959,0.7071,0.57044,0.30941,0.61108,0.72844,0.52982,0.1274,0.25331,0.63702,0.21583,0.1507138755617804,0.2266454634945219,0.4441647636880986,0.2216108077868352,25.3605926036834,3.3370598157246003,7.315666666666599,59.8266666666666,4.92894,1.4873480796813,20.4740262031555,65.8690885702768,yolo6s-d6w25_160,YOLOv6
0.48328,0.68476,0.724,0.62475,0.36726,0.69061,0.77295,0.61526,0.15338,0.30019,0.67845,0.25689,0.1890951853920229,0.2820591642743274,0.4870211221514356,0.2690102248261554,27.585897048314298,3.9310912291208,7.8653333333333,80.8333333333333,6.2703899999999,1.5071105957031,24.2396616935729,81.6419688860575,yolo6s-d6w25_192,YOLOv6
0.51997,0.72424,0.74838,0.65907,0.37926,0.73557,0.80358,0.66067,0.17889,0.34368,0.70612,0.29573,0.22287229862406,0.3283431560990791,0.5433727757144537,0.3094597451398793,32.4391317367553,4.8775470256804,8.9123333333333,111.0666666666666,7.87229,1.5347790718078,34.2631828784942,111.6639073689778,yolo6s-d6w25_224,YOLOv6
0.5489,0.75252,0.78632,0.67117,0.45347,0.79095,0.83793,0.71569,0.19982,0.38071,0.73184,0.32691,0.2499448245198312,0.3641457756920881,0.5435771071184907,0.3426121307441869,31.7618902524312,5.7647426923115,9.4679999999999,119.6233333333333,9.6695466666666,1.5783953666687,36.838184595108,129.00622129440302,yolo6s-d6w25_256,YOLOv6
0.57057,0.77179,0.79447,0.6946,0.47799,0.81748,0.85132,0.74359,0.22174,0.41903,0.75752,0.35995,0.2751185161773758,0.3960182847740826,0.5813381079953676,0.3701288844120175,52.4788053830464,6.7849441369374,15.8233333333333,154.2533333333333,12.2549533333333,1.6528105735778,49.8201429843902,173.5969952742257,yolo6s-d6w25_288,YOLOv6
0.59462,0.79373,0.79753,0.7179,0.5021,0.84051,0.86655,0.76713,0.24373,0.4598,0.77048,0.39332,0.2956393159181131,0.4235016720325603,0.5943632871155169,0.3929989232925771,55.2257732550302,7.9132044315337,17.7383333333333,184.6433333333333,14.7499033333333,1.6597008705139,61.2700045108795,206.5263700485229,yolo6s-d6w25_320,YOLOv6
0.60716,0.80432,0.81838,0.72231,0.51602,0.8524,0.87169,0.78376,0.26038,0.48672,0.7737,0.41986,0.3110953987000739,0.4446606287349767,0.6099879684237588,0.4113558470286502,60.9866317113239,9.2731587092081,20.77633333333329,225.65999999999988,17.7114699999999,1.6947889328002,73.4972190856933,251.602150996526,yolo6s-d6w25_352,YOLOv6
0.62462,0.82023,0.80351,0.75647,0.53176,0.86606,0.88285,0.79754,0.27933,0.52167,0.78622,0.45309,0.3269429180512217,0.4643764554863468,0.6224130132490289,0.4265699210258653,63.0690928300221,10.3137703736622,21.733,268.46333333333325,20.700773333333306,1.7567181587219,86.62446260452269,289.3088948726653,yolo6s-d6w25_384,YOLOv6
0.63112,0.82686,0.80961,0.7568,0.5435,0.87632,0.88794,0.80889,0.29271,0.54359,0.79842,0.4687,0.3395656246458949,0.4806998426959576,0.6289577494336603,0.4474272887631353,77.37958073616021,11.9606073697407,24.4253333333333,323.13333333333327,24.18981,1.764531135559,104.4495403766632,353.16419760386145,yolo6s-d6w25_416,YOLOv6
0.64086,0.83332,0.81599,0.75708,0.53623,0.88244,0.89416,0.8147,0.30888,0.57053,0.80609,0.49432,0.3503768036198342,0.4929776201848884,0.6394872018895079,0.4509227643580192,81.7140932877858,13.258006175358998,25.669333333333302,370.6466666666667,28.4685866666666,1.8403530120849,124.2746806144714,404.1343581676483,yolo6s-d6w25_448,YOLOv6
0.64737,0.83751,0.8211,0.76422,0.55877,0.88826,0.89657,0.82438,0.32071,0.59213,0.80767,0.51611,0.3605014546504608,0.5042286637830685,0.6530776418826291,0.458394445333569,90.3085645039875,15.0741322835286,29.71,432.9266666666667,32.3460799999999,1.9036507606506,144.7643899917602,465.68470120429987,yolo6s-d6w25_480,YOLOv6
0.51895,0.72104,0.78504,0.63722,0.36081,0.66117,0.76958,0.55911,0.15043,0.29133,0.67313,0.24076,0.2213937672697051,0.3226408457549274,0.556105377993329,0.3040042380580177,63.1152896086374,9.466365178426,20.5636666666666,297.87,13.6609,2.3792052268981,70.7908272743225,222.2630774974822,yolo6s-d6w5_160,YOLOv6
0.56396,0.761,0.78862,0.68537,0.42386,0.74587,0.81673,0.65887,0.18271,0.34524,0.71837,0.28948,0.2602714247471828,0.3744632200131648,0.5929524773636494,0.3499864727801042,74.0567624568938,11.5253647168476,22.0923333333333,404.7233333333333,17.456536666666597,2.3972201347351,83.0309212207794,288.03283611933375,yolo6s-d6w5_192,YOLOv6
0.59719,0.79395,0.79859,0.72782,0.42657,0.78528,0.83677,0.70472,0.21065,0.39393,0.74618,0.33331,0.294980931893085,0.4185663763530622,0.6053453450023207,0.3912154168496736,82.8847038745879,14.7272109985351,25.0376666666666,557.67,21.6646366666665,2.4796748161315,120.5292522907257,393.950183391571,yolo6s-d6w5_224,YOLOv6
0.62232,0.81627,0.81962,0.7527,0.50022,0.83091,0.87138,0.7536,0.23656,0.43656,0.76353,0.36865,0.3232743524774048,0.4557217933594053,0.6251107079207602,0.4261648785398485,87.15980370839429,18.2562025388081,26.8243333333333,562.6099999999999,19.7929666666666,2.4952673912048,119.2922818660736,453.0805798371632,yolo6s-d6w5_256,YOLOv6
0.63776,0.82823,0.8245,0.76432,0.52417,0.85539,0.88001,0.78291,0.25761,0.47439,0.78357,0.40411,0.348415823003027,0.4855309080163582,0.6469981512597999,0.4514138304203725,136.5472197532653,21.5670339266458,45.023,723.5800000000002,25.07687,2.6211595535278,162.2246813774109,632.0786841710409,yolo6s-d6w5_288,YOLOv6
0.65055,0.83998,0.82615,0.77736,0.54302,0.87207,0.88912,0.80297,0.28186,0.51518,0.79822,0.43891,0.367974277084647,0.5105805059618838,0.6493153900753615,0.4718070858345916,143.28027804692582,26.2442409992217,49.0846666666666,892.9,31.29912333333329,2.684314250946,198.4954905509948,755.2206615606943,yolo6s-d6w5_320,YOLOv6
0.66265,0.84945,0.83012,0.78936,0.55646,0.88519,0.8974,0.81805,0.29918,0.54566,0.81257,0.46634,0.3835658048448552,0.530216142424923,0.6517766481221484,0.4892177754786914,154.2791295051574,30.7575023174285,56.748999999999896,1087.3,37.6536866666666,2.805004119873,238.2037925720214,888.7099730968475,yolo6s-d6w5_352,YOLOv6
0.67403,0.85717,0.83303,0.79043,0.56685,0.89285,0.90143,0.83006,0.31438,0.57564,0.81363,0.49701,0.3978258678497836,0.545077148642755,0.6759662761372218,0.5016830247631487,170.46944538752228,35.2047018210092,65.1473333333333,1256.9433333333334,44.0293666666666,2.853946685791,277.5704097747802,1025.3670156002047,yolo6s-d6w5_384,YOLOv6
0.68203,0.86524,0.83637,0.80128,0.57307,0.89756,0.90495,0.8376,0.33174,0.60127,0.82186,0.51982,0.4122457264659944,0.5647412214248024,0.6798418354052591,0.5191949651924147,210.1120861371358,40.8909904956817,67.31966666666659,1505.11,52.5701233333333,3.1770062446594,339.4254148006439,1254.7678112983704,yolo6s-d6w5_416,YOLOv6
0.68679,0.86592,0.8432,0.79468,0.56057,0.90093,0.90751,0.84068,0.3458,0.62653,0.83188,0.54291,0.4205398887433964,0.5759257870577332,0.6692063017378855,0.5347170297407835,220.6718715031941,53.2994218667347,72.604,1733.42,61.252603333333305,3.266544342041,406.4632129669189,1476.2904858589172,yolo6s-d6w5_448,YOLOv6
0.69005,0.86777,0.82506,0.81613,0.58646,0.90821,0.91027,0.84834,0.35625,0.64588,0.83479,0.563,0.4303352299049306,0.5852952261617499,0.6667024515239817,0.5440650507492691,240.5286236604054,53.2168686389922,79.73466666666661,2015.463333333333,69.42966666666659,3.3792924880981,469.861717224121,1719.6349398295083,yolo6s-d6w5_480,YOLOv6
0.59613,0.79223,0.82148,0.71866,0.42083,0.71498,0.81855,0.59563,0.18713,0.34546,0.72163,0.27155,0.2786936068949011,0.4025618533272768,0.6028084425048383,0.3744419123902269,107.9476908842722,17.8090484937031,54.4543333333333,568.05,41.93851,2.9544806480407,134.3016052246093,426.0666739940643,yolo7l_160,YOLOv7
0.63379,0.82274,0.82913,0.75292,0.47895,0.7908,0.85639,0.69282,0.21932,0.39992,0.74981,0.32229,0.3201363715813397,0.4561549338479138,0.6196416963926,0.4203438104312195,136.4540056387582,21.7998174826303,70.052,782.31,53.03826,3.016128540039,172.7826166152954,575.9638468424479,yolo7l_192,YOLOv7
0.65774,0.84423,0.83573,0.78164,0.46368,0.81493,0.86093,0.72814,0.24845,0.44908,0.77012,0.36858,0.3543889327800486,0.4977963439294862,0.638605487516152,0.4599963056333417,164.1389938195546,27.5360631942748,93.4096666666666,1089.2900000000002,65.2949266666666,3.1350064277648,241.0293436050415,781.2328724066416,yolo7l_224,YOLOv7
0.67601,0.85695,0.83079,0.79789,0.54159,0.86046,0.89086,0.78474,0.27331,0.49233,0.78807,0.40862,0.38138825104115,0.5308651947527366,0.6770225960383549,0.4857243456896939,183.3333114782969,34.929523070653204,116.1256666666666,1127.8933333333334,83.0317466666665,3.2507467269897,295.2491462230682,961.2726855278014,yolo7l_256,YOLOv7
0.69037,0.87379,0.81972,0.81024,0.55769,0.87923,0.89608,0.81115,0.29454,0.5288,0.8036,0.44284,0.4033902859344239,0.5551515887291518,0.6644707296636614,0.5160939460491546,261.1947361628214,40.5443648497263,175.8116666666667,1463.2833333333333,96.0831733333333,3.727478981018,374.0293729305267,1268.818015654882,yolo7l_288,YOLOv7
0.70045,0.88296,0.83041,0.82232,0.57116,0.89287,0.90455,0.82838,0.31805,0.57127,0.81053,0.48625,0.4232327454167127,0.5808255914571001,0.6870839801049233,0.532500324725723,293.75747958819073,48.7334251403808,205.7923333333333,1782.6966666666665,119.84125999999988,3.7839436531066,457.7544331550598,1522.1107256412504,yolo7l_320,YOLOv7
0.70774,0.88552,0.82437,0.83581,0.57767,0.90078,0.90557,0.83871,0.33731,0.60213,0.82652,0.51203,0.4379108084378446,0.5979469216934369,0.6937596281166891,0.5503763846029581,332.81293153762806,57.3837709426879,246.0643333333333,2130.8266666666664,143.0732633333333,4.1578769683837,567.5851666927338,1855.0803232192995,yolo7l_352,YOLOv7
0.71661,0.88952,0.81446,0.84667,0.58403,0.90459,0.90992,0.84553,0.35125,0.62897,0.83725,0.53701,0.4526556809624517,0.6160358036690609,0.7101515906018674,0.5647407368767354,380.3153089682261,70.0504354635874,280.0933333333333,2574.633333333333,160.5102166666666,4.232606887817299,667.0064449310303,2153.037235736847,yolo7l_384,YOLOv7
0.71989,0.88685,0.85488,0.83389,0.58942,0.9123,0.91203,0.85451,0.3678,0.6539,0.84091,0.56302,0.4654187874815628,0.6271657637858771,0.712320407679707,0.5740501589030074,459.5822803179423,83.0989619096119,335.364,3021.473333333333,194.81655,4.9216556549072,810.6713688373566,2536.516971985499,yolo7l_416,YOLOv7
0.72433,0.89031,0.85493,0.83319,0.57249,0.90873,0.9142,0.8523,0.38069,0.67767,0.85062,0.58596,0.4737186285485549,0.6378568998383842,0.7037609129665119,0.5898501432880898,503.442618449529,97.7389645576476,377.7563333333333,3491.666666666667,216.86606,5.0825548171997,950.6576085090636,2965.688650608063,yolo7l_448,YOLOv7
0.73012,0.89857,0.8371,0.83855,0.59718,0.91788,0.91541,0.86029,0.39111,0.6953,0.85551,0.60517,0.4822976545308562,0.6453355899840797,0.6870525674207778,0.6059702230310122,566.5704957644144,109.007886648178,442.5076666666667,4034.88,245.99872999999988,5.611996650695801,1123.2636451721191,3429.067474206289,yolo7l_480,YOLOv7
0.58081,0.77876,0.81431,0.70505,0.40629,0.70138,0.81129,0.58523,0.18028,0.33504,0.7145,0.26604,0.2616964771022839,0.3806854326825813,0.6062476243606543,0.3461892244869337,72.26740360260001,12.0690353711445,40.269,301.4866666666667,33.8578366666666,2.4352002143859,77.5250816345214,249.36851819356278,yolo7m_160,YOLOv7
0.62421,0.81751,0.81406,0.75502,0.46356,0.77046,0.84526,0.67101,0.21155,0.38995,0.73623,0.31629,0.3042492369939592,0.4331309417875911,0.6259347085944656,0.3961624637741019,90.68562507629387,14.3100575606027,51.9893333333333,409.1799999999999,47.2701399999999,2.4538540840148,103.8010776042938,334.41790580749506,yolo7m_192,YOLOv7
0.64272,0.83198,0.82141,0.77197,0.45739,0.81384,0.86099,0.73011,0.24115,0.43673,0.77114,0.35902,0.3384954910036367,0.4788045150273972,0.6489247157537082,0.4351068463457961,109.3304546674092,17.975921233495,68.694,572.5600000000001,53.0546366666666,2.5989437103271,139.8832237720489,462.1951679388681,yolo7m_224,YOLOv7
0.66349,0.8485,0.83732,0.7851,0.53235,0.85556,0.88697,0.7791,0.26578,0.48217,0.78485,0.40106,0.3649648087597745,0.5105897866460352,0.6575922012622131,0.4671166545482559,121.21299703915908,21.8131768703459,84.877,612.0333333333333,65.08367,2.6860404014587,176.1477506160736,573.7195217609404,yolo7m_256,YOLOv7
0.67054,0.85522,0.80668,0.79791,0.55057,0.874,0.89322,0.80322,0.2869,0.51861,0.80252,0.43503,0.3899382176895581,0.5416563849864084,0.6651867026625344,0.5003673617230546,176.3584117094675,25.749135017394902,126.943,795.4599999999999,77.0049133333333,2.8878545761108003,227.9416811466217,758.9747325579325,yolo7m_288,YOLOv7
0.68444,0.86489,0.82056,0.80516,0.56416,0.88722,0.90192,0.81887,0.31028,0.55713,0.8139,0.46951,0.4106634731444096,0.5651075531052505,0.672702682551056,0.5203717987838803,202.8273975849151,30.71525216102589,144.0703333333333,986.5666666666668,89.93432999999989,3.0462646484375,281.4671099185943,917.8828052679696,yolo7m_320,YOLOv7
0.69375,0.87438,0.82768,0.81189,0.57221,0.89609,0.90623,0.83145,0.32703,0.58974,0.82413,0.50236,0.4238075149787511,0.5824330486752871,0.6657070858309282,0.5404783204121262,233.875530163447,36.1010456085204,167.2,1191.9733333333331,103.73908999999988,3.2147073745727,348.51145386695856,1101.1877433458963,yolo7m_352,YOLOv7
